session_id,user_id,session_start_ts,source,medium,device
S001047,U0134,2026-01-06T23:31:41Z,affiliate,affiliate,mobile
S000007,U0128,2026-01-06T23:40:40Z,direct,(none),mobile
S000551,U0181,2026-01-07T00:10:15Z,direct,(none),mobile
S002497,U0078,2026-01-07T00:58:37Z,tiktok,social,mobile
S001618,U0196,2026-01-07T01:11:05Z,direct,(none),mobile
S000960,U0097,2026-01-07T01:30:14Z,google,cpc,mobile
S002297,U0012,2026-01-07T02:39:29Z,newsletter,email,mobile
S002319,U0084,2026-01-07T02:55:25Z,facebook,paid_social,mobile
S001969,U0228,2026-01-07T03:24:24Z,google,cpc,mobile
S001570,U0227,2026-01-07T03:27:18Z,tiktok,paid_social,mobile
S001636,U0226,2026-01-07T04:12:37Z,facebook,social,desktop
S002440,U0110,2026-01-07T06:56:25Z,referral,referral,mobile
S000812,U0004,2026-01-07T07:04:17Z,facebook,social,desktop
S001896,U0022,2026-01-07T09:32:35Z,direct,(none),desktop
S001520,U0227,2026-01-07T10:13:20Z,direct,(none),mobile
S002210,U0231,2026-01-07T10:30:42Z,direct,(none),desktop
S002332,U0085,2026-01-07T10:46:41Z,google,organic,mobile
S001432,U0201,2026-01-07T11:25:55Z,direct,(none),tablet
S000596,U0112,2026-01-07T12:36:55Z,google,cpc,mobile
S002434,U0172,2026-01-07T13:15:53Z,google,organic,desktop
S000476,U0164,2026-01-07T14:49:38Z,tiktok,social,desktop
S001139,U0152,2026-01-07T15:02:29Z,newsletter,email,mobile
S001421,U0235,2026-01-07T15:29:53Z,bing,organic,mobile
S001327,U0103,2026-01-07T17:25:20Z,newsletter,email,mobile
S002580,U0060,2026-01-07T19:05:11Z,google,organic,mobile
S002445,U0009,2026-01-07T20:20:50Z,google,cpc,mobile
S001430,U0245,2026-01-07T20:30:00Z,tiktok,paid_social,mobile
S000782,U0034,2026-01-07T20:49:12Z,newsletter,email,mobile
S002446,U0003,2026-01-07T20:58:45Z,direct,(none),mobile
S002468,U0176,2026-01-07T21:43:43Z,direct,(none),mobile
S001386,U0107,2026-01-07T22:39:21Z,google,cpc,mobile
S002401,U0102,2026-01-07T22:48:53Z,google,organic,mobile
S000609,U0226,2026-01-08T00:20:50Z,facebook,paid_social,mobile
S001648,U0243,2026-01-08T00:23:38Z,google,organic,mobile
S001194,U0115,2026-01-08T01:33:43Z,affiliate,affiliate,tablet
S001463,U0055,2026-01-08T02:58:58Z,google,cpc,desktop
S002531,U0191,2026-01-08T05:00:47Z,bing,organic,mobile
S002104,U0055,2026-01-08T06:36:43Z,google,organic,desktop
S001017,U0228,2026-01-08T06:59:25Z,google,organic,tablet
S000807,U0021,2026-01-08T07:47:58Z,newsletter,email,mobile
S000423,U0153,2026-01-08T08:22:12Z,google,cpc,mobile
S001762,U0169,2026-01-08T08:50:58Z,google,organic,desktop
S000181,U0100,2026-01-08T09:04:09Z,google,cpc,mobile
S001505,U0117,2026-01-08T10:14:56Z,google,cpc,desktop
S001834,U0096,2026-01-08T10:20:10Z,newsletter,email,desktop
S002294,U0241,2026-01-08T10:23:52Z,google,organic,desktop
S001977,U0246,2026-01-08T11:56:33Z,facebook,paid_social,desktop
S002136,U0097,2026-01-08T15:08:42Z,direct,(none),desktop
S001292,U0140,2026-01-08T16:00:17Z,google,cpc,desktop
S001943,U0079,2026-01-08T16:30:55Z,direct,(none),desktop
S001923,U0189,2026-01-08T18:26:46Z,direct,(none),mobile
S000666,U0184,2026-01-08T19:50:11Z,google,cpc,mobile
S001639,U0052,2026-01-08T21:40:24Z,facebook,paid_social,mobile
S001774,U0007,2026-01-08T22:08:58Z,google,organic,desktop
S002068,U0072,2026-01-08T23:04:53Z,google,organic,desktop
S001278,U0029,2026-01-08T23:40:46Z,tiktok,social,mobile
S001106,U0168,2026-01-09T00:24:51Z,google,cpc,mobile
S000421,U0191,2026-01-09T02:34:08Z,facebook,paid_social,desktop
S002140,U0094,2026-01-09T03:40:20Z,direct,(none),mobile
S000413,U0105,2026-01-09T04:45:31Z,linkedin,paid_social,desktop
S000231,U0074,2026-01-09T04:50:11Z,affiliate,affiliate,desktop
S001023,U0157,2026-01-09T05:09:12Z,google,cpc,mobile
S001546,U0004,2026-01-09T05:41:33Z,google,cpc,desktop
S000281,U0096,2026-01-09T06:55:42Z,direct,(none),mobile
S001226,U0135,2026-01-09T07:20:15Z,direct,(none),desktop
S000032,U0137,2026-01-09T07:54:00Z,direct,(none),tablet
S000379,U0065,2026-01-09T08:31:37Z,direct,(none),mobile
S000822,U0247,2026-01-09T09:32:41Z,google,cpc,desktop
S001182,U0158,2026-01-09T09:47:43Z,newsletter,email,mobile
S002478,U0151,2026-01-09T11:07:57Z,google,cpc,mobile
S001675,U0234,2026-01-09T12:44:57Z,google,organic,desktop
S000718,U0113,2026-01-09T13:39:42Z,newsletter,email,desktop
S000501,U0046,2026-01-09T14:02:52Z,google,cpc,mobile
S000226,U0012,2026-01-09T14:17:06Z,facebook,social,mobile
S001305,U0086,2026-01-09T14:49:41Z,google,cpc,tablet
S000327,U0140,2026-01-09T15:35:06Z,tiktok,paid_social,tablet
S001797,U0012,2026-01-09T16:09:20Z,bing,organic,desktop
S000924,U0064,2026-01-09T16:26:03Z,facebook,paid_social,desktop
S002364,U0196,2026-01-09T16:26:49Z,newsletter,email,desktop
S001924,U0163,2026-01-09T16:52:57Z,facebook,paid_social,desktop
S001513,U0215,2026-01-09T18:00:48Z,facebook,paid_social,mobile
S002367,U0147,2026-01-09T18:43:39Z,direct,(none),mobile
S000047,U0250,2026-01-09T18:47:44Z,newsletter,email,tablet
S001478,U0208,2026-01-09T19:45:39Z,direct,(none),desktop
S000203,U0004,2026-01-09T19:46:28Z,google,cpc,desktop
S002331,U0242,2026-01-09T20:56:45Z,newsletter,email,tablet
S002505,U0157,2026-01-09T22:40:57Z,facebook,paid_social,mobile
S001287,U0234,2026-01-10T00:06:59Z,google,cpc,desktop
S000893,U0065,2026-01-10T00:09:11Z,tiktok,social,mobile
S000463,U0012,2026-01-10T01:06:31Z,direct,(none),desktop
S000947,U0237,2026-01-10T01:36:19Z,direct,(none),desktop
S001372,U0053,2026-01-10T02:14:56Z,direct,(none),desktop
S000610,U0038,2026-01-10T02:24:22Z,direct,(none),mobile
S000529,U0217,2026-01-10T03:25:16Z,newsletter,email,mobile
S001756,U0168,2026-01-10T03:58:18Z,direct,(none),desktop
S000738,U0115,2026-01-10T05:13:58Z,direct,(none),tablet
S000673,U0160,2026-01-10T05:26:27Z,google,cpc,desktop
S001805,U0233,2026-01-10T05:46:23Z,direct,(none),desktop
S001527,U0159,2026-01-10T06:25:03Z,google,cpc,mobile
S000444,U0147,2026-01-10T06:52:08Z,direct,(none),desktop
S000457,U0118,2026-01-10T07:04:34Z,google,cpc,mobile
S001651,U0074,2026-01-10T07:08:06Z,tiktok,social,desktop
S000374,U0166,2026-01-10T07:10:03Z,direct,(none),desktop
S002239,U0080,2026-01-10T08:42:56Z,newsletter,email,mobile
S002278,U0078,2026-01-10T11:16:45Z,direct,(none),mobile
S000325,U0069,2026-01-10T11:29:48Z,newsletter,email,tablet
S002393,U0233,2026-01-10T11:45:21Z,direct,(none),desktop
S001961,U0153,2026-01-10T12:01:14Z,bing,organic,mobile
S000340,U0042,2026-01-10T12:26:05Z,direct,(none),mobile
S000758,U0202,2026-01-10T13:17:43Z,tiktok,paid_social,desktop
S002137,U0135,2026-01-10T13:47:38Z,newsletter,email,desktop
S000372,U0029,2026-01-10T14:08:30Z,facebook,paid_social,mobile
S002175,U0246,2026-01-10T14:39:52Z,google,organic,desktop
S002379,U0242,2026-01-10T14:59:41Z,google,cpc,mobile
S000847,U0194,2026-01-10T15:39:01Z,google,cpc,desktop
S001375,U0173,2026-01-10T16:05:05Z,facebook,social,desktop
S001574,U0244,2026-01-10T16:33:40Z,direct,(none),desktop
S001864,U0139,2026-01-10T18:01:43Z,facebook,paid_social,mobile
S000952,U0072,2026-01-10T19:43:20Z,newsletter,email,desktop
S000801,U0198,2026-01-10T23:24:43Z,newsletter,email,desktop
S000507,U0047,2026-01-11T00:26:28Z,google,organic,desktop
S001204,U0179,2026-01-11T00:57:25Z,facebook,social,desktop
S001361,U0213,2026-01-11T02:08:55Z,google,organic,desktop
S000164,U0206,2026-01-11T02:20:26Z,newsletter,email,mobile
S000008,U0018,2026-01-11T03:22:25Z,google,organic,mobile
S000201,U0069,2026-01-11T04:23:04Z,affiliate,affiliate,desktop
S001543,U0015,2026-01-11T04:50:16Z,google,organic,desktop
S001389,U0181,2026-01-11T04:50:48Z,google,organic,tablet
S000695,U0177,2026-01-11T05:22:33Z,google,organic,desktop
S000747,U0018,2026-01-11T06:21:53Z,google,organic,mobile
S001096,U0110,2026-01-11T06:43:49Z,google,cpc,mobile
S000757,U0028,2026-01-11T08:57:19Z,google,cpc,mobile
S000988,U0111,2026-01-11T09:07:42Z,google,cpc,tablet
S001230,U0057,2026-01-11T09:14:00Z,affiliate,affiliate,desktop
S001309,U0202,2026-01-11T09:34:21Z,facebook,social,mobile
S000061,U0143,2026-01-11T09:58:38Z,google,organic,desktop
S000587,U0012,2026-01-11T10:08:50Z,newsletter,email,mobile
S001832,U0196,2026-01-11T10:59:21Z,google,organic,desktop
S001938,U0217,2026-01-11T12:03:16Z,facebook,paid_social,mobile
S000311,U0147,2026-01-11T12:30:24Z,newsletter,email,mobile
S001558,U0194,2026-01-11T12:36:51Z,google,cpc,desktop
S000397,U0090,2026-01-11T14:24:32Z,newsletter,email,desktop
S000228,U0065,2026-01-11T16:16:15Z,facebook,paid_social,desktop
S001369,U0012,2026-01-11T16:27:28Z,google,organic,mobile
S002333,U0129,2026-01-11T16:45:48Z,linkedin,paid_social,desktop
S001318,U0114,2026-01-11T19:44:35Z,google,organic,mobile
S000280,U0231,2026-01-11T22:08:09Z,newsletter,email,mobile
S001641,U0059,2026-01-11T23:28:13Z,facebook,paid_social,mobile
S000079,U0049,2026-01-12T01:00:19Z,facebook,paid_social,mobile
S001786,U0107,2026-01-12T02:37:18Z,facebook,social,desktop
S002039,U0194,2026-01-12T03:14:25Z,affiliate,affiliate,mobile
S000060,U0215,2026-01-12T04:37:25Z,facebook,social,desktop
S000064,U0066,2026-01-12T04:59:55Z,direct,(none),desktop
S000779,U0228,2026-01-12T05:30:25Z,google,cpc,mobile
S002149,U0220,2026-01-12T05:43:37Z,affiliate,affiliate,mobile
S000282,U0152,2026-01-12T06:06:39Z,google,organic,mobile
S001930,U0018,2026-01-12T06:28:18Z,direct,(none),mobile
S002383,U0073,2026-01-12T07:58:40Z,linkedin,paid_social,desktop
S000555,U0165,2026-01-12T08:20:55Z,direct,(none),mobile
S002541,U0118,2026-01-12T09:14:17Z,bing,cpc,mobile
S001841,U0012,2026-01-12T09:39:54Z,google,organic,tablet
S000167,U0047,2026-01-12T10:39:34Z,facebook,paid_social,mobile
S002270,U0156,2026-01-12T11:39:15Z,direct,(none),mobile
S000309,U0189,2026-01-12T12:31:29Z,facebook,paid_social,desktop
S001734,U0081,2026-01-12T13:44:16Z,facebook,paid_social,tablet
S001903,U0184,2026-01-12T14:05:36Z,direct,(none),desktop
S000994,U0155,2026-01-12T14:08:21Z,google,cpc,mobile
S000576,U0095,2026-01-12T14:31:26Z,newsletter,email,mobile
S001830,U0221,2026-01-12T14:33:36Z,bing,cpc,mobile
S000509,U0194,2026-01-12T14:38:32Z,google,cpc,mobile
S000783,U0111,2026-01-12T14:52:08Z,bing,cpc,desktop
S001032,U0155,2026-01-12T15:06:55Z,direct,(none),desktop
S001484,U0012,2026-01-12T15:57:05Z,linkedin,paid_social,desktop
S001629,U0184,2026-01-12T16:17:50Z,direct,(none),desktop
S000099,U0224,2026-01-12T19:24:11Z,google,cpc,desktop
S000247,U0093,2026-01-12T19:45:07Z,google,organic,desktop
S001573,U0046,2026-01-12T20:52:34Z,google,organic,mobile
S000166,U0069,2026-01-12T21:21:09Z,google,organic,mobile
S001358,U0117,2026-01-12T21:29:37Z,facebook,social,mobile
S002516,U0177,2026-01-12T21:41:57Z,referral,referral,tablet
S001231,U0247,2026-01-12T21:55:26Z,affiliate,affiliate,desktop
S000533,U0177,2026-01-12T22:19:33Z,tiktok,social,mobile
S001084,U0029,2026-01-12T23:00:04Z,facebook,social,mobile
S002591,U0069,2026-01-13T00:09:23Z,google,organic,mobile
S002169,U0006,2026-01-13T00:25:12Z,direct,(none),mobile
S002429,U0161,2026-01-13T01:04:09Z,newsletter,email,mobile
S000934,U0060,2026-01-13T01:16:02Z,google,organic,desktop
S002041,U0103,2026-01-13T02:06:46Z,google,cpc,desktop
S001359,U0106,2026-01-13T02:58:39Z,direct,(none),mobile
S001270,U0161,2026-01-13T04:25:11Z,google,cpc,mobile
S002148,U0004,2026-01-13T06:04:17Z,referral,referral,mobile
S001802,U0046,2026-01-13T06:05:36Z,referral,referral,desktop
S001288,U0130,2026-01-13T07:30:59Z,facebook,social,desktop
S002179,U0237,2026-01-13T07:51:04Z,google,organic,mobile
S002466,U0015,2026-01-13T09:11:47Z,direct,(none),desktop
S001660,U0120,2026-01-13T09:33:17Z,google,cpc,desktop
S000425,U0161,2026-01-13T09:54:39Z,google,cpc,mobile
S000928,U0093,2026-01-13T09:59:39Z,bing,organic,mobile
S001293,U0020,2026-01-13T10:14:11Z,bing,organic,mobile
S001722,U0133,2026-01-13T10:43:52Z,referral,referral,desktop
S001582,U0185,2026-01-13T13:07:16Z,direct,(none),mobile
S002358,U0113,2026-01-13T13:38:17Z,tiktok,paid_social,mobile
S000978,U0198,2026-01-13T13:47:58Z,newsletter,email,mobile
S001397,U0011,2026-01-13T14:05:58Z,facebook,paid_social,desktop
S002558,U0137,2026-01-13T14:26:37Z,google,cpc,mobile
S000704,U0121,2026-01-13T14:32:19Z,facebook,social,desktop
S000617,U0179,2026-01-13T15:24:34Z,tiktok,paid_social,desktop
S001431,U0073,2026-01-13T16:14:01Z,referral,referral,desktop
S002167,U0162,2026-01-13T16:19:02Z,google,organic,desktop
S000865,U0140,2026-01-13T19:08:19Z,facebook,paid_social,mobile
S001915,U0197,2026-01-13T19:28:35Z,google,cpc,mobile
S001070,U0068,2026-01-13T19:34:11Z,google,cpc,mobile
S002457,U0153,2026-01-13T21:51:19Z,referral,referral,mobile
S000306,U0177,2026-01-13T22:48:54Z,google,organic,desktop
S000694,U0034,2026-01-13T23:03:34Z,direct,(none),mobile
S001143,U0198,2026-01-13T23:06:33Z,tiktok,paid_social,mobile
S001251,U0078,2026-01-13T23:14:41Z,facebook,paid_social,desktop
S001863,U0029,2026-01-13T23:14:57Z,tiktok,social,mobile
S000852,U0179,2026-01-13T23:33:12Z,facebook,paid_social,desktop
S001476,U0229,2026-01-14T00:49:29Z,facebook,paid_social,mobile
S001772,U0166,2026-01-14T00:50:14Z,facebook,paid_social,mobile
S001779,U0249,2026-01-14T01:11:28Z,direct,(none),desktop
S002122,U0096,2026-01-14T05:13:41Z,google,organic,desktop
S000493,U0161,2026-01-14T06:18:40Z,tiktok,paid_social,desktop
S001608,U0176,2026-01-14T06:36:55Z,linkedin,paid_social,desktop
S000063,U0098,2026-01-14T07:05:20Z,google,organic,mobile
S001781,U0031,2026-01-14T08:08:01Z,newsletter,email,mobile
S000040,U0026,2026-01-14T08:17:55Z,google,cpc,mobile
S001575,U0029,2026-01-14T08:23:11Z,facebook,paid_social,desktop
S000904,U0163,2026-01-14T08:48:54Z,google,cpc,desktop
S001044,U0074,2026-01-14T08:57:26Z,tiktok,social,desktop
S000763,U0086,2026-01-14T09:01:48Z,google,cpc,mobile
S000699,U0155,2026-01-14T11:20:23Z,google,organic,mobile
S001684,U0227,2026-01-14T11:54:10Z,direct,(none),desktop
S002035,U0116,2026-01-14T12:59:42Z,newsletter,email,mobile
S002415,U0199,2026-01-14T13:01:05Z,google,cpc,mobile
S000223,U0179,2026-01-14T13:23:16Z,bing,organic,mobile
S002126,U0131,2026-01-14T13:27:57Z,direct,(none),desktop
S002369,U0208,2026-01-14T14:12:09Z,google,cpc,desktop
S001839,U0192,2026-01-14T15:53:03Z,tiktok,paid_social,mobile
S000866,U0047,2026-01-14T16:13:13Z,newsletter,email,tablet
S002389,U0073,2026-01-14T16:25:40Z,affiliate,affiliate,desktop
S000787,U0236,2026-01-14T17:56:58Z,newsletter,email,mobile
S000415,U0001,2026-01-14T18:12:25Z,google,cpc,mobile
S002298,U0234,2026-01-14T18:15:51Z,google,organic,desktop
S000363,U0141,2026-01-14T18:34:17Z,google,organic,tablet
S000682,U0092,2026-01-14T18:46:07Z,direct,(none),tablet
S001266,U0210,2026-01-14T18:49:57Z,google,cpc,mobile
S001564,U0247,2026-01-14T19:34:44Z,google,cpc,mobile
S000084,U0054,2026-01-14T19:54:12Z,google,organic,mobile
S001384,U0130,2026-01-14T20:54:14Z,google,organic,mobile
S002195,U0078,2026-01-14T21:21:58Z,facebook,social,mobile
S000641,U0069,2026-01-14T22:53:04Z,direct,(none),mobile
S002300,U0181,2026-01-14T22:56:10Z,google,organic,mobile
S001057,U0104,2026-01-14T23:13:25Z,direct,(none),mobile
S002228,U0184,2026-01-15T00:34:41Z,facebook,paid_social,mobile
S001604,U0146,2026-01-15T01:06:03Z,bing,organic,desktop
S000661,U0144,2026-01-15T01:39:01Z,google,organic,mobile
S000190,U0100,2026-01-15T01:43:22Z,tiktok,paid_social,desktop
S000815,U0190,2026-01-15T02:16:00Z,newsletter,email,desktop
S000691,U0012,2026-01-15T02:51:50Z,facebook,social,mobile
S000142,U0232,2026-01-15T03:41:04Z,newsletter,email,mobile
S001177,U0123,2026-01-15T04:48:17Z,direct,(none),desktop
S002547,U0173,2026-01-15T05:12:44Z,direct,(none),mobile
S002443,U0194,2026-01-15T05:41:53Z,google,cpc,desktop
S001390,U0036,2026-01-15T06:01:41Z,google,organic,desktop
S001167,U0189,2026-01-15T06:01:57Z,direct,(none),mobile
S001242,U0051,2026-01-15T06:36:45Z,newsletter,email,mobile
S002166,U0079,2026-01-15T07:52:01Z,google,cpc,tablet
S001603,U0068,2026-01-15T08:47:09Z,direct,(none),mobile
S002444,U0174,2026-01-15T09:03:19Z,google,cpc,mobile
S001849,U0120,2026-01-15T09:31:03Z,google,organic,mobile
S000700,U0073,2026-01-15T09:47:54Z,google,organic,mobile
S001013,U0038,2026-01-15T10:54:47Z,newsletter,email,mobile
S001262,U0142,2026-01-15T11:23:19Z,facebook,paid_social,desktop
S000621,U0249,2026-01-15T11:26:51Z,facebook,paid_social,mobile
S002177,U0012,2026-01-15T11:55:41Z,google,cpc,desktop
S000664,U0104,2026-01-15T12:54:40Z,newsletter,email,desktop
S001731,U0028,2026-01-15T13:01:47Z,direct,(none),mobile
S001613,U0073,2026-01-15T13:04:58Z,google,cpc,desktop
S001895,U0084,2026-01-15T13:16:48Z,google,organic,desktop
S002156,U0177,2026-01-15T13:33:41Z,google,organic,desktop
S000020,U0175,2026-01-15T13:39:07Z,google,organic,desktop
S002205,U0060,2026-01-15T13:50:50Z,facebook,paid_social,desktop
S000305,U0019,2026-01-15T13:51:49Z,google,cpc,desktop
S001810,U0188,2026-01-15T13:58:07Z,facebook,paid_social,mobile
S001343,U0146,2026-01-15T15:07:34Z,direct,(none),mobile
S000935,U0030,2026-01-15T15:08:47Z,google,organic,desktop
S000139,U0118,2026-01-15T15:36:26Z,google,organic,mobile
S001761,U0048,2026-01-15T18:11:37Z,google,organic,desktop
S001508,U0115,2026-01-15T18:47:35Z,direct,(none),mobile
S002032,U0158,2026-01-15T19:33:49Z,linkedin,paid_social,desktop
S001821,U0233,2026-01-15T23:33:44Z,direct,(none),mobile
S002012,U0121,2026-01-16T01:43:09Z,facebook,paid_social,desktop
S002536,U0042,2026-01-16T02:13:59Z,google,cpc,desktop
S000929,U0072,2026-01-16T03:57:37Z,facebook,paid_social,mobile
S001537,U0168,2026-01-16T04:49:23Z,direct,(none),mobile
S002034,U0077,2026-01-16T05:10:07Z,newsletter,email,desktop
S001948,U0199,2026-01-16T06:24:36Z,affiliate,affiliate,mobile
S000039,U0247,2026-01-16T08:01:43Z,facebook,paid_social,mobile
S001256,U0144,2026-01-16T08:17:12Z,tiktok,paid_social,mobile
S001172,U0224,2026-01-16T08:21:41Z,google,cpc,tablet
S000750,U0227,2026-01-16T09:15:33Z,direct,(none),mobile
S001934,U0027,2026-01-16T10:23:36Z,direct,(none),desktop
S002403,U0198,2026-01-16T10:55:38Z,google,cpc,tablet
S000961,U0023,2026-01-16T11:32:39Z,direct,(none),mobile
S002460,U0226,2026-01-16T12:09:14Z,facebook,paid_social,mobile
S001634,U0062,2026-01-16T12:14:01Z,google,cpc,desktop
S000911,U0236,2026-01-16T12:21:07Z,google,organic,desktop
S000336,U0057,2026-01-16T12:27:00Z,facebook,paid_social,desktop
S001549,U0153,2026-01-16T13:47:36Z,facebook,paid_social,mobile
S001553,U0016,2026-01-16T15:18:06Z,facebook,paid_social,mobile
S002013,U0046,2026-01-16T15:20:32Z,facebook,paid_social,desktop
S001240,U0229,2026-01-16T15:26:17Z,direct,(none),desktop
S001387,U0193,2026-01-16T17:49:33Z,google,cpc,mobile
S001789,U0039,2026-01-16T18:38:34Z,direct,(none),mobile
S002579,U0100,2026-01-16T18:54:24Z,newsletter,email,desktop
S001529,U0227,2026-01-16T19:20:47Z,tiktok,paid_social,desktop
S002554,U0118,2026-01-16T19:56:14Z,google,organic,mobile
S000188,U0246,2026-01-16T20:01:23Z,google,cpc,tablet
S002084,U0154,2026-01-16T20:34:06Z,direct,(none),desktop
S001495,U0199,2026-01-16T21:27:34Z,facebook,paid_social,desktop
S001754,U0147,2026-01-16T22:32:06Z,google,cpc,mobile
S001927,U0025,2026-01-16T23:19:12Z,google,cpc,mobile
S001956,U0122,2026-01-17T00:10:35Z,google,cpc,desktop
S001088,U0214,2026-01-17T01:44:39Z,direct,(none),mobile
S001192,U0001,2026-01-17T02:10:35Z,direct,(none),mobile
S001765,U0045,2026-01-17T02:32:14Z,direct,(none),mobile
S002337,U0096,2026-01-17T03:25:06Z,bing,organic,mobile
S000686,U0149,2026-01-17T04:39:52Z,google,organic,mobile
S002226,U0168,2026-01-17T04:50:14Z,newsletter,email,desktop
S001807,U0104,2026-01-17T04:54:28Z,google,organic,desktop
S001216,U0211,2026-01-17T06:02:35Z,affiliate,affiliate,mobile
S002515,U0002,2026-01-17T06:56:08Z,google,organic,mobile
S001701,U0220,2026-01-17T07:10:37Z,tiktok,paid_social,mobile
S002095,U0012,2026-01-17T07:23:38Z,google,organic,mobile
S001974,U0188,2026-01-17T07:53:43Z,direct,(none),tablet
S001105,U0115,2026-01-17T09:10:53Z,newsletter,email,desktop
S000659,U0203,2026-01-17T10:41:44Z,tiktok,paid_social,mobile
S000144,U0117,2026-01-17T11:13:50Z,facebook,paid_social,desktop
S000597,U0047,2026-01-17T11:44:03Z,direct,(none),desktop
S001402,U0232,2026-01-17T12:43:13Z,google,cpc,desktop
S000879,U0161,2026-01-17T13:53:42Z,google,cpc,mobile
S000426,U0166,2026-01-17T13:53:44Z,google,organic,mobile
S000229,U0161,2026-01-17T14:01:23Z,referral,referral,mobile
S002373,U0069,2026-01-17T14:14:46Z,google,cpc,desktop
S001198,U0246,2026-01-17T14:55:32Z,direct,(none),desktop
S002384,U0161,2026-01-17T15:12:45Z,google,cpc,desktop
S002214,U0231,2026-01-17T16:45:04Z,google,organic,mobile
S001190,U0019,2026-01-17T17:11:31Z,facebook,paid_social,desktop
S000690,U0233,2026-01-17T17:26:16Z,affiliate,affiliate,mobile
S002273,U0134,2026-01-17T17:32:10Z,linkedin,paid_social,desktop
S001326,U0025,2026-01-17T18:30:59Z,newsletter,email,mobile
S000489,U0246,2026-01-17T18:37:43Z,referral,referral,desktop
S002118,U0146,2026-01-17T18:44:16Z,google,organic,mobile
S001882,U0141,2026-01-17T19:48:03Z,google,organic,mobile
S002218,U0089,2026-01-17T20:02:02Z,direct,(none),mobile
S000908,U0069,2026-01-17T20:04:27Z,affiliate,affiliate,mobile
S001486,U0059,2026-01-17T20:07:07Z,facebook,paid_social,mobile
S001686,U0013,2026-01-17T20:54:27Z,direct,(none),mobile
S001021,U0184,2026-01-17T21:09:31Z,direct,(none),desktop
S002209,U0248,2026-01-17T21:25:07Z,google,organic,mobile
S000658,U0095,2026-01-17T21:41:45Z,tiktok,paid_social,desktop
S001787,U0181,2026-01-18T00:15:08Z,newsletter,email,tablet
S002301,U0242,2026-01-18T00:33:52Z,google,organic,mobile
S000236,U0012,2026-01-18T01:51:48Z,bing,organic,desktop
S001434,U0017,2026-01-18T02:32:02Z,google,organic,mobile
S000642,U0034,2026-01-18T02:37:24Z,newsletter,email,desktop
S002066,U0204,2026-01-18T03:40:55Z,direct,(none),desktop
S001418,U0211,2026-01-18T04:18:11Z,affiliate,affiliate,desktop
S000836,U0004,2026-01-18T05:59:39Z,google,organic,desktop
S000705,U0214,2026-01-18T06:16:33Z,tiktok,paid_social,desktop
S000808,U0198,2026-01-18T07:05:55Z,direct,(none),mobile
S001500,U0086,2026-01-18T07:17:06Z,google,cpc,mobile
S001439,U0104,2026-01-18T07:30:07Z,facebook,paid_social,mobile
S000895,U0101,2026-01-18T07:55:31Z,linkedin,paid_social,mobile
S000920,U0227,2026-01-18T08:27:34Z,linkedin,paid_social,desktop
S002315,U0178,2026-01-18T10:25:49Z,google,cpc,desktop
S001534,U0131,2026-01-18T10:27:43Z,google,cpc,mobile
S000971,U0206,2026-01-18T10:40:25Z,direct,(none),desktop
S000516,U0119,2026-01-18T10:49:15Z,facebook,paid_social,tablet
S002021,U0161,2026-01-18T10:49:23Z,facebook,paid_social,desktop
S000054,U0008,2026-01-18T11:16:35Z,facebook,social,tablet
S000636,U0145,2026-01-18T11:32:18Z,direct,(none),desktop
S000943,U0154,2026-01-18T13:48:18Z,linkedin,paid_social,desktop
S000015,U0104,2026-01-18T13:56:20Z,direct,(none),desktop
S000871,U0038,2026-01-18T14:09:19Z,bing,cpc,mobile
S000461,U0185,2026-01-18T15:43:16Z,google,cpc,desktop
S000811,U0112,2026-01-18T15:51:32Z,google,organic,desktop
S001197,U0194,2026-01-18T17:07:17Z,linkedin,paid_social,desktop
S002183,U0143,2026-01-18T17:26:21Z,newsletter,email,desktop
S000722,U0047,2026-01-18T17:56:12Z,bing,cpc,mobile
S000001,U0191,2026-01-18T18:45:45Z,google,organic,desktop
S000036,U0039,2026-01-18T18:46:22Z,newsletter,email,desktop
S001953,U0181,2026-01-18T19:09:33Z,google,cpc,desktop
S001184,U0049,2026-01-18T20:40:57Z,direct,(none),desktop
S000581,U0162,2026-01-18T22:11:28Z,facebook,paid_social,mobile
S002482,U0047,2026-01-18T22:50:21Z,google,cpc,desktop
S001313,U0238,2026-01-18T23:22:29Z,google,organic,mobile
S001957,U0131,2026-01-18T23:42:38Z,google,organic,mobile
S000823,U0131,2026-01-19T00:36:05Z,facebook,social,desktop
S001035,U0243,2026-01-19T01:33:02Z,newsletter,email,desktop
S002058,U0009,2026-01-19T03:40:18Z,newsletter,email,desktop
S001098,U0182,2026-01-19T03:47:34Z,facebook,social,desktop
S000233,U0044,2026-01-19T03:50:00Z,google,organic,desktop
S000393,U0182,2026-01-19T04:27:22Z,referral,referral,mobile
S000498,U0240,2026-01-19T04:54:38Z,google,cpc,desktop
S001415,U0036,2026-01-19T06:25:42Z,google,cpc,desktop
S001939,U0145,2026-01-19T07:33:50Z,direct,(none),mobile
S001199,U0220,2026-01-19T08:07:42Z,newsletter,email,desktop
S000667,U0025,2026-01-19T08:13:55Z,facebook,social,mobile
S001312,U0059,2026-01-19T09:14:48Z,facebook,paid_social,desktop
S000473,U0008,2026-01-19T09:29:46Z,newsletter,email,mobile
S000565,U0051,2026-01-19T09:35:15Z,google,organic,desktop
