,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
13,29470,Ethena USDe,USDe,ethena-usde,295,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6304778696.791329,6304778696.791329,True,6297450935.91,,14,,,,2026-02-15T16:17:00.000Z,0.9988377449501998,59487679.06363229,-22.2174,-0.00612823,-0.02821548,0.01330325,-0.09108313,-0.01296607,0.0253865,6297450935.913111,0.2667,6297450935.91,,2026-02-15T16:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-02-15 17:18:22.172871
14,1975,Chainlink,LINK,chainlink,2212,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,8819059948.4,,15,,,,2026-02-15T16:17:00.000Z,8.819059948400305,652695354.1630425,11.0091,-0.72072832,-2.2169091,-0.71455016,-34.66229475,-29.21862562,-34.56412805,6244776088.881846,0.2645,8819059948.4,,2026-02-15T16:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-15 17:18:22.172871
0,1,Bitcoin,BTC,bitcoin,12561,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19989865.0,19989865.0,False,1378430559308.0,,1,,,,2026-02-15T16:17:00.000Z,68956.47165741227,36236507844.56964,-3.7563,-0.22091715,-0.84406004,-2.87518342,-27.15301311,-20.59388971,-25.99732157,1378430559307.9976,58.3834,1448085904805.66,,2026-02-15T16:17:00.000Z,,,,,,2026-02-15 17:19:22.542807
1,1027,Ethereum,ETH,ethereum,11567,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692457.89999667,120692457.89999667,True,242081388092.84,,2,,,,2026-02-15T16:18:00.000Z,2005.7706364172661,25356110632.67954,45.178,-0.18265649,-3.39407384,-4.92157273,-38.57795709,-29.9864331,-34.60250184,242081388092.84042,10.2406,242081388092.84,,2026-02-15T16:18:00.000Z,,,,,,2026-02-15 17:19:22.542807
2,825,Tether USDt,USDT,tether,171236,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,183755310128.52243,187964839850.83615,True,187891385436.05,,3,,,,2026-02-15T16:17:00.000Z,0.9996092119417225,85468697083.95406,14.8351,0.01618737,-0.02282584,0.02739977,0.02091388,-0.03501094,0.03302741,183683500747.6791,7.7799,187891385436.05,,2026-02-15T16:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-02-15 17:19:22.542807
3,52,XRP,XRP,xrp,1798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60917315351.0,99985721048.0,False,151418061632.99,,4,,,,2026-02-15T16:17:00.000Z,1.5143968563301415,5690494898.3572645,134.5248,-1.56477281,3.56214266,5.18471563,-25.68413156,-20.45906059,-30.56023646,92252990863.62627,3.9074,151439685633.01,,2026-02-15T16:17:00.000Z,,,,,,2026-02-15 17:19:22.542807
4,1839,BNB,BNB,bnb,3134,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136359284.48,136359283.32,136359283.32,False,84440736591.21,,5,,,,2026-02-15T16:18:00.000Z,619.2518362908235,1465111277.2110827,-6.3894,-0.41653233,-2.21023453,-3.76217879,-33.29827065,-26.94686606,-31.37454737,84440736591.21065,3.572,84440737309.54,,2026-02-15T16:18:00.000Z,,,,,,2026-02-15 17:19:22.542807
5,3408,USDC,USDC,usd-coin,37475,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73577665840.58257,73577665840.58257,False,73583579998.77,,6,60901219650.23,60906114878.18888,,2026-02-15T16:17:00.000Z,1.0000803798017017,8313131756.830872,-2.2525,0.02024019,0.00920686,0.01307597,0.05234464,0.01697589,-0.01075457,73583579998.7725,3.1166,73583579998.77,,2026-02-15T16:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-15 17:19:22.542807
6,5426,Solana,SOL,solana,1089,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,567957551.4309566,620391073.2815809,True,54134887132.8,,7,525236893.3,45831800555.0575,,2026-02-15T16:17:00.000Z,87.25929411984339,3942786799.3380957,29.1682,-0.31853232,-0.16181901,-0.22603037,-38.24288966,-31.02125648,-35.22695498,49559575027.89992,2.0991,54134887132.8,,2026-02-15T16:17:00.000Z,,,,,,2026-02-15 17:19:22.542807
7,1958,TRON,TRX,tron,1299,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94724706614.9391,94724706294.7143,True,26570373184.04,,8,94667886298.43,26554435119.25482,,2026-02-15T16:18:00.000Z,0.28050098251422784,450498260.3526521,-13.3393,0.05801473,-0.91883409,0.38689117,-8.13236035,0.43586196,-4.11212849,26570373273.862396,1.124,26570373184.04,,2026-02-15T16:18:00.000Z,,,,,,2026-02-15 17:19:22.542807
8,74,Dogecoin,DOGE,dogecoin,1401,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168752233126.57907,168752233126.57907,True,18023210802.49,,9,,,,2026-02-15T16:17:00.000Z,0.10680279880483926,2979117082.6677375,211.5631,-1.80672328,3.07876073,9.46351967,-21.52453897,-17.15588427,-31.73824416,18023210802.485355,0.7634,18023210802.49,,2026-02-15T16:17:00.000Z,,,,,,2026-02-15 17:19:22.542807
9,1831,Bitcoin Cash,BCH,bitcoin-cash,1137,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19995196.875,19995196.875,False,11117379313.76,,10,,,,2026-02-15T16:17:00.000Z,556.0024931619685,315407612.08232075,-41.2439,-0.41607857,-1.61757205,5.0547831,-7.53987039,0.54951456,11.4466184,11117379313.7644,0.4709,11676052356.4,,2026-02-15T16:17:00.000Z,,,,,,2026-02-15 17:19:22.542807
10,2010,Cardano,ADA,cardano,1681,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36066145196.64397,44994539820.15453,False,12730765895.55,,11,37997904336.0,10751136172.446308,,2026-02-15T16:18:00.000Z,0.2829402400031956,699416044.705783,69.8464,-1.0407514,-1.04446629,3.83840465,-25.9140972,-25.05476778,-39.84145927,10204563777.928545,0.4317,12732310800.14,,2026-02-15T16:18:00.000Z,,,,,,2026-02-15 17:19:22.542807
11,32196,Hyperliquid,HYPE,hyperliquid,238,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,259277557.4437796,958388465.8146007,False,29519350389.48,,12,333931719.0,10285440373.016459,,2026-02-15T16:17:00.000Z,30.80102843724306,215276169.66474208,-2.4415,-0.52473423,-1.27229278,-2.53324325,24.03271177,15.49286516,-17.16377596,7986015419.964776,0.3382,29620470844.86,,2026-02-15T16:17:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-15 17:19:22.542807
12,3957,UNUS SED LEO,LEO,unus-sed-leo,67,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921353012.9,985239504.0,False,8308299692.34,,13,,,,2026-02-15T16:18:00.000Z,8.432771583566863,1044073.67869914,78.4504,-0.01984271,-2.7425188,2.21042927,-5.35445669,17.31818672,-7.44484133,7769559505.616834,0.3287,8308299692.34,,2026-02-15T16:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-02-15 17:19:22.542807
13,29470,Ethena USDe,USDe,ethena-usde,295,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6304778696.791329,6304778696.791329,True,6297450935.91,,14,,,,2026-02-15T16:17:00.000Z,0.9988377449501998,59487679.06363229,-22.2174,-0.00612823,-0.02821548,0.01330325,-0.09108313,-0.01296607,0.0253865,6297450935.913111,0.2667,6297450935.91,,2026-02-15T16:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-02-15 17:19:22.542807
14,1975,Chainlink,LINK,chainlink,2212,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,8821851982.19,,15,,,,2026-02-15T16:18:00.000Z,8.821851982192138,646654304.9117743,9.9645,-0.67690217,-2.19127651,-0.66668886,-34.60321919,-28.87922653,-34.35981708,6246753127.927346,0.2643,8821851982.19,,2026-02-15T16:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-15 17:19:22.542807
0,1,Bitcoin,BTC,bitcoin,12561,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19989865.0,19989865.0,False,1379853166627.25,,1,,,,2026-02-15T16:18:00.000Z,69027.638086963,36236820622.15925,-3.568,-0.00751155,-0.76228544,-2.78897042,-27.11492614,-20.33811783,-25.87028178,1379853166627.2485,58.3711,1449580399826.22,,2026-02-15T16:18:00.000Z,,,,,,2026-02-15 17:20:22.908098
1,1027,Ethereum,ETH,ethereum,11567,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692457.89999667,120692457.89999667,True,242081388092.84,,2,,,,2026-02-15T16:18:00.000Z,2005.7706364172661,25356110632.67954,45.178,-0.18265649,-3.39407384,-4.92157273,-38.57795709,-29.9864331,-34.60250184,242081388092.84042,10.2406,242081388092.84,,2026-02-15T16:18:00.000Z,,,,,,2026-02-15 17:20:22.908098
2,825,Tether USDt,USDT,tether,171236,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,183755310128.52243,187964839850.83615,True,187881906652.41,,3,,,,2026-02-15T16:18:00.000Z,0.9995587834485732,85478699157.24661,14.9329,-0.01371878,-0.02784622,0.02474798,0.00509159,-0.01337103,0.04481637,183674234244.28116,7.7699,187881906652.41,,2026-02-15T16:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-02-15 17:20:22.908098
3,52,XRP,XRP,xrp,1798,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60917315351.0,99985721048.0,False,151506378907.8,,4,,,,2026-02-15T16:18:00.000Z,1.5152801552040167,5691777516.308943,134.5984,-1.42899803,3.61109409,5.18926469,-25.66144224,-20.0175868,-30.29457387,92306799059.67531,3.9048,151528015520.4,,2026-02-15T16:18:00.000Z,,,,,,2026-02-15 17:20:22.908098
4,1839,BNB,BNB,bnb,3134,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136359284.48,136359283.32,136359283.32,False,84440736591.21,,5,,,,2026-02-15T16:18:00.000Z,619.2518362908235,1465111277.2110827,-6.3894,-0.41653233,-2.21023453,-3.76217879,-33.29827065,-26.94686606,-31.37454737,84440736591.21065,3.572,84440737309.54,,2026-02-15T16:18:00.000Z,,,,,,2026-02-15 17:20:22.908098
5,3408,USDC,USDC,usd-coin,37475,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73577665840.58257,73577665840.58257,False,73596680520.56,,6,60901219650.23,60916958355.56599,,2026-02-15T16:18:00.000Z,1.000258430051588,8321805242.668259,-2.0392,0.03246638,0.03228099,0.03475922,0.06577521,0.05405265,0.04933588,73596680520.56148,3.1133,73596680520.56,,2026-02-15T16:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-15 17:20:22.908098
